serie,delta,iter,peor_eig
margen δ=2,2.0,6660,-0.009992196524648524
margen δ=2,2.0,6680,-0.009992534057501959
margen δ=2,2.0,6700,-0.009992856991468225
margen δ=2,2.0,6720,-0.009993165957723217
margen δ=2,2.0,6740,-0.009993461560123396
margen δ=2,2.0,6760,-0.00999374437644127
margen δ=2,2.0,6780,-0.0099940149596589
margen δ=2,2.0,6800,-0.009994273838663265
margen δ=2,2.0,6820,-0.009994521519668488
margen δ=2,2.0,6840,-0.009994758487020973
margen δ=2,2.0,6860,-0.009994985203976885
margen δ=2,2.0,6880,-0.009995202114007498
margen δ=2,2.0,6900,-0.009995409641281696
margen δ=2,2.0,6920,-0.009995608191616118
margen δ=2,2.0,6940,-0.009995798153365237
margen δ=2,2.0,6960,-0.009995979898081429
margen δ=2,2.0,6980,-0.009996153781217475
margen δ=2,2.0,7000,-0.009996320142880495
margen δ=2,2.0,7020,-0.009996479308415587
margen δ=2,2.0,7040,-0.009996631589231666
margen δ=2,2.0,7060,-0.009996777283069795
margen δ=2,2.0,7080,-0.009996916674977124
margen δ=2,2.0,7100,-0.009997050037531818
margen δ=2,2.0,7120,-0.009997177631532643
margen δ=2,2.0,7140,-0.009997299706667379
margen δ=2,2.0,7160,-0.009997416501551523
margen δ=2,2.0,7180,-0.009997528244709678
margen δ=2,2.0,7200,-0.009997635154433415
margen δ=2,2.0,7220,-0.009997737440150886
margen δ=2,2.0,7240,-0.009997835301700583
margen δ=2,2.0,7260,-0.00999792893042839
margen δ=2,2.0,7280,-0.0099980185094883
margen δ=2,2.0,7300,-0.009998104214045263
margen δ=2,2.0,7320,-0.009998186211659828
margen δ=2,2.0,7340,-0.009998264662711072
margen δ=2,2.0,7360,-0.009998339720587762
margen δ=2,2.0,7380,-0.009998411532015732
margen δ=2,2.0,7400,-0.009998480237478654
margen δ=2,2.0,7420,-0.009998545971262929
margen δ=2,2.0,7440,-0.009998608861892825
margen δ=2,2.0,7460,-0.00999866903245902
margen δ=2,2.0,7480,-0.009998726600525667
margen δ=2,2.0,7500,-0.00999878167850619
margen δ=2,2.0,7520,-0.00999883437435168
margen δ=2,2.0,7540,-0.009998884790884635
margen δ=2,2.0,7560,-0.009998933026825838
margen δ=2,2.0,7580,-0.009998979176469153
margen δ=2,2.0,7600,-0.009999023329938293
margen δ=2,2.0,7620,-0.009999065573727966
margen δ=2,2.0,7640,-0.009999105990351328
margen δ=2,2.0,7660,-0.00999914465879689
margen δ=2,2.0,7680,-0.009999181654795082
margen δ=2,2.0,7700,-0.009999217050572155
margen δ=2,2.0,7720,-0.009999250915450045
margen δ=2,2.0,7740,-0.009999283315450188
margen δ=2,2.0,7760,-0.009999314314072118
margen δ=2,2.0,7780,-0.009999343971992394
margen δ=2,2.0,7800,-0.009999372347141901
margen δ=2,2.0,7820,-0.00999939949487051
margen δ=2,2.0,7840,-0.009999425468464579
margen δ=2,2.0,7860,-0.009999450318559717
margen δ=2,2.0,7880,-0.009999474093838532
margen δ=2,2.0,7900,-0.009999496840767619
margen δ=2,2.0,7920,-0.009999518603771651
margen δ=2,2.0,7940,-0.009999539425570567
margen δ=2,2.0,7960,-0.00999955934677058
margen δ=2,2.0,7980,-0.00999957840619493
margen δ=2,2.0,8000,-0.009999596641258577
aleatorio δ=2,2.0,20,34.230873149780514
aleatorio δ=2,2.0,40,-0.3742916794304785
aleatorio δ=2,2.0,60,-0.12986787172423742
aleatorio δ=2,2.0,80,-0.1910504358327727
aleatorio δ=2,2.0,100,-0.24989968207407
aleatorio δ=2,2.0,120,-0.22469146920912492
aleatorio δ=2,2.0,140,-0.28401202002284875
aleatorio δ=2,2.0,160,-0.2526253759403696
aleatorio δ=2,2.0,180,-0.2797306280296005
aleatorio δ=2,2.0,200,-0.2695343849150805
aleatorio δ=2,2.0,220,-0.27546343817281427
aleatorio δ=2,2.0,240,-0.2762629347665083
aleatorio δ=2,2.0,260,-0.2755280531243649
aleatorio δ=2,2.0,280,-0.27802130690692606
aleatorio δ=2,2.0,300,-0.277030074797568
aleatorio δ=2,2.0,320,-0.278436305533388
aleatorio δ=2,2.0,340,-0.2782636669581312
aleatorio δ=2,2.0,360,-0.27875424713191427
aleatorio δ=2,2.0,380,-0.278967758298154
aleatorio δ=2,2.0,400,-0.2791105529250034
aleatorio δ=2,2.0,420,-0.27934363472041557
aleatorio δ=2,2.0,440,-0.279418412415005
aleatorio δ=2,2.0,460,-0.27956906913053337
aleatorio δ=2,2.0,480,-0.2796392180649504
aleatorio δ=2,2.0,500,-0.2797239502324753
aleatorio δ=2,2.0,520,-0.2797851675684977
aleatorio δ=2,2.0,540,-0.2798352194974226
aleatorio δ=2,2.0,560,-0.2798807607030208
aleatorio δ=2,2.0,580,-0.279913886696292
aleatorio δ=2,2.0,600,-0.2799447822028963
aleatorio δ=2,2.0,620,-0.27996812308570207
aleatorio δ=2,2.0,640,-0.2799885367774927
aleatorio δ=2,2.0,660,-0.2800050170473652
aleatorio δ=2,2.0,680,-0.2800186513045975
aleatorio δ=2,2.0,700,-0.2800300720803555
aleatorio δ=2,2.0,720,-0.28003934214899034
aleatorio δ=2,2.0,740,-0.28004714464482705
aleatorio δ=2,2.0,760,-0.2800535071199186
aleatorio δ=2,2.0,780,-0.280058814097966
aleatorio δ=2,2.0,800,-0.28006318452017764
aleatorio δ=2,2.0,820,-0.2800667997408952
aleatorio δ=2,2.0,840,-0.28006979415926136
aleatorio δ=2,2.0,860,-0.28007226356307724
aleatorio δ=2,2.0,880,-0.2800743108236089
aleatorio δ=2,2.0,900,-0.2800760000739737
aleatorio δ=2,2.0,920,-0.28007739878486004
aleatorio δ=2,2.0,940,-0.28007855458353614
aleatorio δ=2,2.0,960,-0.28007951040686446
aleatorio δ=2,2.0,980,-0.2800803009433375
aleatorio δ=2,2.0,1000,-0.2800809543853181
aleatorio δ=2,2.0,1020,-0.28008149492522616
aleatorio δ=2,2.0,1040,-0.2800819417549222
aleatorio δ=2,2.0,1060,-0.2800823113184676
aleatorio δ=2,2.0,1080,-0.28008261687961566
aleatorio δ=2,2.0,1100,-0.28008286955707135
aleatorio δ=2,2.0,1120,-0.28008307850462416
aleatorio δ=2,2.0,1140,-0.28008325127677053
aleatorio δ=2,2.0,1160,-0.2800833941528079
aleatorio δ=2,2.0,1180,-0.2800835122936439
aleatorio δ=2,2.0,1200,-0.28008360998964277
aleatorio δ=2,2.0,1220,-0.2800836907749324
aleatorio δ=2,2.0,1240,-0.28008375757827675
aleatorio δ=2,2.0,1260,-0.2800838128195945
aleatorio δ=2,2.0,1280,-0.28008385849955
aleatorio δ=2,2.0,1300,-0.2800838962736959
aleatorio δ=2,2.0,1320,-0.28008392750983824
aleatorio δ=2,2.0,1340,-0.2800839533399166
aleatorio δ=2,2.0,1360,-0.2800839746994125
aleatorio δ=2,2.0,1380,-0.28008399236216186
aleatorio δ=2,2.0,1400,-0.2800840069679662
aleatorio δ=2,2.0,1420,-0.28008401904589886
aleatorio δ=2,2.0,1440,-0.2800840290334817
aleatorio δ=2,2.0,1460,-0.2800840372924922
aleatorio δ=2,2.0,1480,-0.2800840441221015
aleatorio δ=2,2.0,1500,-0.2800840497697122
aleatorio δ=2,2.0,1520,-0.28008405443987594
aleatorio δ=2,2.0,1540,-0.28008405830177574
aleatorio δ=2,2.0,1560,-0.2800840614952915
aleatorio δ=2,2.0,1580,-0.28008406413610587
aleatorio δ=2,2.0,1600,-0.2800840663198749
aleatorio δ=2,2.0,1620,-0.28008406812569764
aleatorio δ=2,2.0,1640,-0.28008406961899074
aleatorio δ=2,2.0,1660,-0.2800840708538354
aleatorio δ=2,2.0,1680,-0.2800840718749681
aleatorio δ=2,2.0,1700,-0.28008407271937363
aleatorio δ=2,2.0,1720,-0.2800840734176417
aleatorio δ=2,2.0,1740,-0.2800840739950533
aleatorio δ=2,2.0,1760,-0.28008407447254247
aleatorio δ=2,2.0,1780,-0.28008407486738396
aleatorio δ=2,2.0,1800,-0.2800840751938941
aleatorio δ=2,2.0,1820,-0.28008407546389447
aleatorio δ=2,2.0,1840,-0.2800840756871677
aleatorio δ=2,2.0,1860,-0.28008407587180106
aleatorio δ=2,2.0,1880,-0.28008407602448027
aleatorio δ=2,2.0,1900,-0.2800840761507327
aleatorio δ=2,2.0,1920,-0.28008407625513776
aleatorio δ=2,2.0,1940,-0.28008407634146965
aleatorio δ=2,2.0,1960,-0.28008407641286354
aleatorio δ=2,2.0,1980,-0.2800840764718999
aleatorio δ=2,2.0,2000,-0.28008407652071876
aleatorio δ=2,2.0,2020,-0.2800840765610889
aleatorio δ=2,2.0,2040,-0.28008407659446866
aleatorio δ=2,2.0,2060,-0.28008407662208
aleatorio δ=2,2.0,2080,-0.280084076644904
aleatorio δ=2,2.0,2100,-0.2800840766637869
aleatorio δ=2,2.0,2120,-0.28008407667939356
aleatorio δ=2,2.0,2140,-0.2800840766923025
aleatorio δ=2,2.0,2160,-0.2800840767029764
aleatorio δ=2,2.0,2180,-0.28008407671180213
aleatorio δ=2,2.0,2200,-0.28008407671910296
aleatorio δ=2,2.0,2220,-0.28008407672514135
aleatorio δ=2,2.0,2240,-0.2800840767301282
aleatorio δ=2,2.0,2260,-0.28008407673425756
aleatorio δ=2,2.0,2280,-0.28008407673766955
aleatorio δ=2,2.0,2300,-0.2800840767404951
aleatorio δ=2,2.0,2320,-0.2800840767428286
aleatorio δ=2,2.0,2340,-0.2800840767447581
aleatorio δ=2,2.0,2360,-0.28008407674635294
aleatorio δ=2,2.0,2380,-0.2800840767476741
aleatorio δ=2,2.0,2400,-0.28008407674876556
aleatorio δ=2,2.0,2420,-0.28008407674966634
aleatorio δ=2,2.0,2440,-0.28008407675041425
aleatorio δ=2,2.0,2460,-0.2800840767510279
aleatorio δ=2,2.0,2480,-0.28008407675154423
aleatorio δ=2,2.0,2500,-0.2800840767519603
aleatorio δ=2,2.0,2520,-0.2800840767523124
aleatorio δ=2,2.0,2540,-0.2800840767525985
aleatorio δ=2,2.0,2560,-0.2800840767528404
aleatorio δ=2,2.0,2580,-0.2800840767530353
aleatorio δ=2,2.0,2600,-0.2800840767531978
aleatorio δ=2,2.0,2620,-0.2800840767533348
aleatorio δ=2,2.0,2640,-0.28008407675344527
aleatorio δ=2,2.0,2660,-0.28008407675353725
aleatorio δ=2,2.0,2680,-0.280084076753615
aleatorio δ=2,2.0,2700,-0.2800840767536765
aleatorio δ=2,2.0,2720,-0.2800840767537296
aleatorio δ=2,2.0,2740,-0.28008407675377534
aleatorio δ=2,2.0,2760,-0.2800840767538084
aleatorio δ=2,2.0,2780,-0.2800840767538365
aleatorio δ=2,2.0,2800,-0.28008407675385627
aleatorio δ=2,2.0,2820,-0.280084076753883
aleatorio δ=2,2.0,2840,-0.2800840767538956
aleatorio δ=2,2.0,2860,-0.28008407675391134
aleatorio δ=2,2.0,2880,-0.2800840767539249
aleatorio δ=2,2.0,2900,-0.28008407675393415
aleatorio δ=2,2.0,2920,-0.2800840767539429
aleatorio δ=2,2.0,2940,-0.2800840767539511
aleatorio δ=2,2.0,2960,-0.2800840767539512
aleatorio δ=2,2.0,2980,-0.2800840767539626
aleatorio δ=2,2.0,3000,-0.28008407675395974
aleatorio δ=2,2.0,3020,-0.28008407675396485
aleatorio δ=2,2.0,3040,-0.28008407675396624
aleatorio δ=2,2.0,3060,-0.2800840767539673
aleatorio δ=2,2.0,3080,-0.2800840767539709
aleatorio δ=2,2.0,3100,-0.2800840767539693
aleatorio δ=2,2.0,3120,-0.2800840767539725
aleatorio δ=2,2.0,3140,-0.2800840767539702
aleatorio δ=2,2.0,3160,-0.28008407675397295
aleatorio δ=2,2.0,3180,-0.2800840767539717
aleatorio δ=2,2.0,3200,-0.28008407675397406
aleatorio δ=2,2.0,3220,-0.2800840767539724
aleatorio δ=2,2.0,3240,-0.2800840767539725
aleatorio δ=2,2.0,3260,-0.2800840767539732
aleatorio δ=2,2.0,3280,-0.28008407675396974
aleatorio δ=2,2.0,3300,-0.2800840767539663
aleatorio δ=2,2.0,3320,-0.2800840767539681
aleatorio δ=2,2.0,3340,-0.28008407675396746
aleatorio δ=2,2.0,3360,-0.28008407675396707
aleatorio δ=2,2.0,3380,-0.2800840767539681
aleatorio δ=2,2.0,3400,-0.280084076753966
aleatorio δ=2,2.0,3420,-0.2800840767539677
aleatorio δ=2,2.0,3440,-0.2800840767539674
aleatorio δ=2,2.0,3460,-0.2800840767539678
aleatorio δ=2,2.0,3480,-0.2800840767539674
aleatorio δ=2,2.0,3500,-0.2800840767539678
aleatorio δ=2,2.0,3520,-0.28008407675396707
aleatorio δ=2,2.0,3540,-0.2800840767539677
aleatorio δ=2,2.0,3560,-0.28008407675396707
aleatorio δ=2,2.0,3580,-0.28008407675396707
aleatorio δ=2,2.0,3600,-0.28008407675396707
aleatorio δ=2,2.0,3620,-0.28008407675396707
aleatorio δ=2,2.0,3640,-0.28008407675396707
aleatorio δ=2,2.0,3660,-0.28008407675396685
aleatorio δ=2,2.0,3680,-0.28008407675396707
aleatorio δ=2,2.0,3700,-0.28008407675396707
aleatorio δ=2,2.0,3720,-0.2800840767539677
aleatorio δ=2,2.0,3740,-0.28008407675396707
aleatorio δ=2,2.0,3760,-0.2800840767539677
aleatorio δ=2,2.0,3780,-0.2800840767539674
aleatorio δ=2,2.0,3800,-0.2800840767539678
aleatorio δ=2,2.0,3820,-0.2800840767539674
aleatorio δ=2,2.0,3840,-0.2800840767539678
aleatorio δ=2,2.0,3860,-0.28008407675396707
aleatorio δ=2,2.0,3880,-0.2800840767539677
aleatorio δ=2,2.0,3900,-0.28008407675396707
aleatorio δ=2,2.0,3920,-0.2800840767539678
aleatorio δ=2,2.0,3940,-0.28008407675396707
aleatorio δ=2,2.0,3960,-0.2800840767539677
aleatorio δ=2,2.0,3980,-0.2800840767539674
aleatorio δ=2,2.0,4000,-0.2800840767539677
aleatorio δ=2,2.0,4020,-0.2800840767539674
aleatorio δ=2,2.0,4040,-0.2800840767539677
aleatorio δ=2,2.0,4060,-0.2800840767539674
aleatorio δ=2,2.0,4080,-0.28008407675396707
aleatorio δ=2,2.0,4100,-0.28008407675396707
aleatorio δ=2,2.0,4120,-0.28008407675396707
aleatorio δ=2,2.0,4140,-0.2800840767539674
aleatorio δ=2,2.0,4160,-0.28008407675396707
aleatorio δ=2,2.0,4180,-0.2800840767539674
aleatorio δ=2,2.0,4200,-0.28008407675396707
aleatorio δ=2,2.0,4220,-0.2800840767539678
aleatorio δ=2,2.0,4240,-0.28008407675396707
aleatorio δ=2,2.0,4260,-0.2800840767539678
aleatorio δ=2,2.0,4280,-0.28008407675396707
aleatorio δ=2,2.0,4300,-0.2800840767539677
aleatorio δ=2,2.0,4320,-0.28008407675396685
aleatorio δ=2,2.0,4340,-0.2800840767539677
aleatorio δ=2,2.0,4360,-0.28008407675396685
aleatorio δ=2,2.0,4380,-0.2800840767539677
aleatorio δ=2,2.0,4400,-0.28008407675396685
aleatorio δ=2,2.0,4420,-0.2800840767539677
aleatorio δ=2,2.0,4440,-0.28008407675396685
aleatorio δ=2,2.0,4460,-0.28008407675396707
aleatorio δ=2,2.0,4480,-0.2800840767539674
aleatorio δ=2,2.0,4500,-0.28008407675396707
aleatorio δ=2,2.0,4520,-0.2800840767539674
aleatorio δ=2,2.0,4540,-0.28008407675396707
aleatorio δ=2,2.0,4560,-0.2800840767539678
aleatorio δ=2,2.0,4580,-0.28008407675396707
aleatorio δ=2,2.0,4600,-0.2800840767539678
aleatorio δ=2,2.0,4620,-0.28008407675396685
aleatorio δ=2,2.0,4640,-0.2800840767539677
aleatorio δ=2,2.0,4660,-0.28008407675396685
aleatorio δ=2,2.0,4680,-0.2800840767539677
aleatorio δ=2,2.0,4700,-0.28008407675396685
aleatorio δ=2,2.0,4720,-0.2800840767539677
aleatorio δ=2,2.0,4740,-0.28008407675396685
aleatorio δ=2,2.0,4760,-0.2800840767539677
aleatorio δ=2,2.0,4780,-0.28008407675396685
aleatorio δ=2,2.0,4800,-0.28008407675396707
aleatorio δ=2,2.0,4820,-0.28008407675396707
aleatorio δ=2,2.0,4840,-0.28008407675396707
aleatorio δ=2,2.0,4860,-0.28008407675396707
aleatorio δ=2,2.0,4880,-0.28008407675396685
aleatorio δ=2,2.0,4900,-0.28008407675396707
aleatorio δ=2,2.0,4920,-0.28008407675396685
aleatorio δ=2,2.0,4940,-0.28008407675396707
aleatorio δ=2,2.0,4960,-0.28008407675396685
aleatorio δ=2,2.0,4980,-0.2800840767539677
aleatorio δ=2,2.0,5000,-0.28008407675396685
aleatorio δ=2,2.0,5020,-0.2800840767539677
aleatorio δ=2,2.0,5040,-0.28008407675396685
aleatorio δ=2,2.0,5060,-0.2800840767539677
aleatorio δ=2,2.0,5080,-0.28008407675396685
aleatorio δ=2,2.0,5100,-0.2800840767539677
aleatorio δ=2,2.0,5120,-0.28008407675396685
aleatorio δ=2,2.0,5140,-0.28008407675396707
aleatorio δ=2,2.0,5160,-0.2800840767539674
aleatorio δ=2,2.0,5180,-0.28008407675396707
aleatorio δ=2,2.0,5200,-0.2800840767539674
aleatorio δ=2,2.0,5220,-0.28008407675396707
aleatorio δ=2,2.0,5240,-0.2800840767539678
aleatorio δ=2,2.0,5260,-0.28008407675396707
aleatorio δ=2,2.0,5280,-0.2800840767539678
aleatorio δ=2,2.0,5300,-0.28008407675396707
aleatorio δ=2,2.0,5320,-0.2800840767539677
aleatorio δ=2,2.0,5340,-0.2800840767539674
aleatorio δ=2,2.0,5360,-0.2800840767539677
aleatorio δ=2,2.0,5380,-0.2800840767539674
aleatorio δ=2,2.0,5400,-0.2800840767539677
aleatorio δ=2,2.0,5420,-0.2800840767539674
aleatorio δ=2,2.0,5440,-0.28008407675396707
aleatorio δ=2,2.0,5460,-0.2800840767539677
aleatorio δ=2,2.0,5480,-0.2800840767539674
aleatorio δ=2,2.0,5500,-0.2800840767539678
aleatorio δ=2,2.0,5520,-0.2800840767539674
aleatorio δ=2,2.0,5540,-0.2800840767539678
aleatorio δ=2,2.0,5560,-0.28008407675396707
aleatorio δ=2,2.0,5580,-0.2800840767539677
aleatorio δ=2,2.0,5600,-0.28008407675396707
aleatorio δ=2,2.0,5620,-0.2800840767539678
aleatorio δ=2,2.0,5640,-0.28008407675396707
aleatorio δ=2,2.0,5660,-0.2800840767539677
aleatorio δ=2,2.0,5680,-0.2800840767539674
aleatorio δ=2,2.0,5700,-0.2800840767539677
aleatorio δ=2,2.0,5720,-0.2800840767539674
aleatorio δ=2,2.0,5740,-0.2800840767539677
aleatorio δ=2,2.0,5760,-0.2800840767539674
aleatorio δ=2,2.0,5780,-0.28008407675396707
aleatorio δ=2,2.0,5800,-0.28008407675396707
aleatorio δ=2,2.0,5820,-0.28008407675396707
aleatorio δ=2,2.0,5840,-0.2800840767539674
aleatorio δ=2,2.0,5860,-0.28008407675396707
aleatorio δ=2,2.0,5880,-0.2800840767539674
aleatorio δ=2,2.0,5900,-0.28008407675396707
aleatorio δ=2,2.0,5920,-0.2800840767539678
aleatorio δ=2,2.0,5940,-0.28008407675396707
aleatorio δ=2,2.0,5960,-0.2800840767539678
aleatorio δ=2,2.0,5980,-0.28008407675396707
aleatorio δ=2,2.0,6000,-0.2800840767539677
aleatorio δ=2,2.0,6020,-0.28008407675396685
aleatorio δ=2,2.0,6040,-0.2800840767539677
aleatorio δ=2,2.0,6060,-0.28008407675396685
aleatorio δ=2,2.0,6080,-0.2800840767539677
aleatorio δ=2,2.0,6100,-0.28008407675396685
aleatorio δ=2,2.0,6120,-0.2800840767539677
aleatorio δ=2,2.0,6140,-0.28008407675396685
aleatorio δ=2,2.0,6160,-0.28008407675396707
aleatorio δ=2,2.0,6180,-0.2800840767539674
aleatorio δ=2,2.0,6200,-0.28008407675396707
aleatorio δ=2,2.0,6220,-0.2800840767539674
aleatorio δ=2,2.0,6240,-0.28008407675396707
aleatorio δ=2,2.0,6260,-0.2800840767539678
aleatorio δ=2,2.0,6280,-0.28008407675396707
aleatorio δ=2,2.0,6300,-0.2800840767539678
aleatorio δ=2,2.0,6320,-0.28008407675396685
aleatorio δ=2,2.0,6340,-0.2800840767539677
aleatorio δ=2,2.0,6360,-0.28008407675396685
aleatorio δ=2,2.0,6380,-0.2800840767539677
aleatorio δ=2,2.0,6400,-0.28008407675396685
aleatorio δ=2,2.0,6420,-0.2800840767539677
aleatorio δ=2,2.0,6440,-0.28008407675396685
aleatorio δ=2,2.0,6460,-0.2800840767539677
aleatorio δ=2,2.0,6480,-0.28008407675396685
aleatorio δ=2,2.0,6500,-0.28008407675396707
aleatorio δ=2,2.0,6520,-0.28008407675396707
aleatorio δ=2,2.0,6540,-0.28008407675396707
aleatorio δ=2,2.0,6560,-0.28008407675396707
aleatorio δ=2,2.0,6580,-0.28008407675396685
aleatorio δ=2,2.0,6600,-0.28008407675396707
aleatorio δ=2,2.0,6620,-0.28008407675396685
aleatorio δ=2,2.0,6640,-0.28008407675396707
aleatorio δ=2,2.0,6660,-0.28008407675396685
aleatorio δ=2,2.0,6680,-0.2800840767539677
aleatorio δ=2,2.0,6700,-0.28008407675396685
aleatorio δ=2,2.0,6720,-0.2800840767539677
aleatorio δ=2,2.0,6740,-0.28008407675396685
aleatorio δ=2,2.0,6760,-0.2800840767539677
aleatorio δ=2,2.0,6780,-0.28008407675396685
aleatorio δ=2,2.0,6800,-0.2800840767539677
aleatorio δ=2,2.0,6820,-0.28008407675396685
aleatorio δ=2,2.0,6840,-0.28008407675396707
aleatorio δ=2,2.0,6860,-0.2800840767539674
aleatorio δ=2,2.0,6880,-0.28008407675396707
aleatorio δ=2,2.0,6900,-0.2800840767539674
aleatorio δ=2,2.0,6920,-0.28008407675396707
aleatorio δ=2,2.0,6940,-0.2800840767539678
aleatorio δ=2,2.0,6960,-0.28008407675396707
aleatorio δ=2,2.0,6980,-0.2800840767539678
aleatorio δ=2,2.0,7000,-0.28008407675396707
aleatorio δ=2,2.0,7020,-0.2800840767539677
aleatorio δ=2,2.0,7040,-0.2800840767539674
aleatorio δ=2,2.0,7060,-0.2800840767539677
aleatorio δ=2,2.0,7080,-0.2800840767539674
aleatorio δ=2,2.0,7100,-0.2800840767539677
aleatorio δ=2,2.0,7120,-0.2800840767539674
aleatorio δ=2,2.0,7140,-0.28008407675396707
aleatorio δ=2,2.0,7160,-0.2800840767539677
aleatorio δ=2,2.0,7180,-0.2800840767539674
aleatorio δ=2,2.0,7200,-0.2800840767539678
aleatorio δ=2,2.0,7220,-0.2800840767539674
aleatorio δ=2,2.0,7240,-0.2800840767539678
aleatorio δ=2,2.0,7260,-0.28008407675396707
aleatorio δ=2,2.0,7280,-0.2800840767539677
aleatorio δ=2,2.0,7300,-0.28008407675396707
aleatorio δ=2,2.0,7320,-0.2800840767539678
aleatorio δ=2,2.0,7340,-0.28008407675396707
aleatorio δ=2,2.0,7360,-0.2800840767539677
aleatorio δ=2,2.0,7380,-0.2800840767539674
aleatorio δ=2,2.0,7400,-0.2800840767539677
aleatorio δ=2,2.0,7420,-0.2800840767539674
aleatorio δ=2,2.0,7440,-0.2800840767539677
aleatorio δ=2,2.0,7460,-0.2800840767539674
aleatorio δ=2,2.0,7480,-0.28008407675396707
aleatorio δ=2,2.0,7500,-0.28008407675396707
aleatorio δ=2,2.0,7520,-0.28008407675396707
aleatorio δ=2,2.0,7540,-0.2800840767539674
aleatorio δ=2,2.0,7560,-0.28008407675396707
aleatorio δ=2,2.0,7580,-0.2800840767539674
aleatorio δ=2,2.0,7600,-0.28008407675396707
aleatorio δ=2,2.0,7620,-0.2800840767539678
aleatorio δ=2,2.0,7640,-0.28008407675396707
aleatorio δ=2,2.0,7660,-0.2800840767539678
aleatorio δ=2,2.0,7680,-0.28008407675396707
aleatorio δ=2,2.0,7700,-0.2800840767539677
aleatorio δ=2,2.0,7720,-0.28008407675396685
aleatorio δ=2,2.0,7740,-0.2800840767539677
aleatorio δ=2,2.0,7760,-0.28008407675396685
aleatorio δ=2,2.0,7780,-0.2800840767539677
aleatorio δ=2,2.0,7800,-0.28008407675396685
aleatorio δ=2,2.0,7820,-0.2800840767539677
aleatorio δ=2,2.0,7840,-0.28008407675396685
aleatorio δ=2,2.0,7860,-0.28008407675396707
aleatorio δ=2,2.0,7880,-0.2800840767539674
aleatorio δ=2,2.0,7900,-0.28008407675396707
aleatorio δ=2,2.0,7920,-0.2800840767539674
aleatorio δ=2,2.0,7940,-0.28008407675396707
aleatorio δ=2,2.0,7960,-0.2800840767539678
aleatorio δ=2,2.0,7980,-0.28008407675396707
aleatorio δ=2,2.0,8000,-0.2800840767539678
