order,m,N,worst,stabilized,absc_ol,normA,normB,condA,dispA
4,2,3,0.017107757764650643,False,0.8656408198739204,1.8593498804619115,0.05665214140148466,94.32875036871614,1.4398047880249418
4,2,3,0.007611601256501933,False,0.5959404247845289,1.3905813649674243,0.04118721427140261,1404.546600476519,1.0411434590883593
4,2,3,0.04027035160104761,False,1.103313614236971,1.2359730230886108,0.056738213194548116,49.42077378957881,0.9902298014325965
4,2,4,0.016966152638404654,False,0.23436475159836123,1.6160986467383964,0.023389592506985926,179.72283613786533,1.325559390460012
4,2,4,0.004939103846057853,False,0.18468798773538217,1.257606953035862,0.06460215883863052,258.1993615103011,0.9717134653500455
4,2,4,0.03178373227328002,False,0.6645788811741901,1.3275184821776513,0.0619942225152822,82.37383807295173,1.0882639286686402
4,2,4,0.00629807517382014,False,0.12308501131343406,1.192266136027692,0.06725567906726757,726.1188520092516,0.931659504037501
4,2,4,0.06284447041997157,False,0.542129370986049,1.3323568559089347,0.07555726223793567,16.12401106680635,1.0506614866950748
4,2,4,0.07726671478517384,False,0.3278629799237593,1.5826048232997758,0.06069987767644118,28.12471304897367,1.2428933243234284
4,2,4,0.011462279252467707,False,0.4920168395067177,1.4341869449340843,0.047251919960892556,90.24606172966199,1.1186686227441913
4,2,4,0.036777624557685615,False,0.8393562879600169,1.256913382370687,0.1035379809370817,75.14360875078935,1.1273441727886564
